Title,Artist,Link bài hát,Link .m4a,Link .mp3
Mùa Hè Bất Tận,Hoàng Dũng,https://chiasenhac.vn/mp3/hoang-dung/mua-he-bat-tan-tsv7m6w0qt8k9n.html,https://data25.chiasenhac.com/download2/2204/5/2203675-1d8b1952/32/Mua%20He%20Bat%20Tan%20-%20Hoang%20Dung.m4a,https://data25.chiasenhac.com/download2/2204/5/2203675-1d8b1952/128/Mua%20He%20Bat%20Tan%20-%20Hoang%20Dung.mp3
Cảm Ơn Em Đã Đến,Quang Hùng MasterD,https://chiasenhac.vn/mp3/quang-hung-masterd/cam-on-em-da-den-tsv7m6wvqt8k92.html,https://data25.chiasenhac.com/download2/2204/5/2203673-7f200a36/32/Cam%20On%20Em%20Da%20Den%20-%20Quang%20Hung%20MasterD.m4a,https://data25.chiasenhac.com/download2/2204/5/2203673-7f200a36/128/Cam%20On%20Em%20Da%20Den%20-%20Quang%20Hung%20MasterD.mp3
Thành Phố Lên Đèn,Sundaze,https://chiasenhac.vn/mp3/sundaze/thanh-pho-len-den-tsv7m6wsqt8k94.html,https://data25.chiasenhac.com/download2/2204/5/2203671-ccbbb387/32/Thanh%20Pho%20Len%20Den%20-%20Sundaze.m4a,https://data25.chiasenhac.com/download2/2204/5/2203671-ccbbb387/128/Thanh%20Pho%20Len%20Den%20-%20Sundaze.mp3
Chỉ Cần Em Quay Lại,JayM,https://chiasenhac.vn/mp3/jaym/chi-can-em-quay-lai-tsv7m6w6qt8k9k.html,https://data25.chiasenhac.com/download2/2204/5/2203669-586e02fe/32/Chi%20Can%20Em%20Quay%20Lai%20-%20JayM.m4a,https://data25.chiasenhac.com/download2/2204/5/2203669-586e02fe/128/Chi%20Can%20Em%20Quay%20Lai%20-%20JayM.mp3
Một Chill Thu (QRINN Remix),Yamix Hầu Ca; MRM,https://chiasenhac.vn/mp3/yamix-hau-ca-mrm/mot-chill-thu-qrinn-remix-tsv7m6wbqt8k9q.html,https://data25.chiasenhac.com/download2/2204/5/2203664-ad9eacb9/32/Mot%20Chill%20Thu%20QRINN%20Remix_%20-%20Yamix%20Hau%20C.m4a,https://data25.chiasenhac.com/download2/2204/5/2203664-ad9eacb9/128/Mot%20Chill%20Thu%20QRINN%20Remix_%20-%20Yamix%20Hau%20C.mp3
Xuân Thì,GiGi Hương Giang,https://chiasenhac.vn/mp3/gigi-huong-giang/xuan-thi-tsv7m6bwqt8kq9.html,https://data25.chiasenhac.com/download2/2204/5/2203634-4f16bf46/32/Xuan%20Thi%20-%20GiGi%20Huong%20Giang.m4a,https://data25.chiasenhac.com/download2/2204/5/2203634-4f16bf46/128/Xuan%20Thi%20-%20GiGi%20Huong%20Giang.mp3
Điều Ngọt Ngào Khi Chờ Đợi Anh,Nguyên Hà,https://chiasenhac.vn/mp3/nguyen-ha/dieu-ngot-ngao-khi-cho-doi-anh-tsv7m6brqt8kqa.html,https://data25.chiasenhac.com/download2/2204/5/2203633-c488d675/32/Dieu%20Ngot%20Ngao%20Khi%20Cho%20Doi%20Anh%20-%20Nguyen.m4a,https://data25.chiasenhac.com/download2/2204/5/2203633-c488d675/128/Dieu%20Ngot%20Ngao%20Khi%20Cho%20Doi%20Anh%20-%20Nguyen.mp3
Kiếp Rong Buồn,Soobin Hoàng Sơn,https://chiasenhac.vn/mp3/soobin-hoang-son/kiep-rong-buon-tsv7m6czqt8kv1.html,https://data25.chiasenhac.com/download2/2204/5/2203626/32/Kiep%20Rong%20Buon%20-%20Soobin%20Hoang%20Son.m4a,https://data25.chiasenhac.com/download2/2204/5/2203626/128/Kiep%20Rong%20Buon%20-%20Soobin%20Hoang%20Son.mp3
Đóa hoa tuổi thơ,Bé Hưng Long,https://chiasenhac.vn/mp3/be-hung-long/doa-hoa-tuoi-tho-tsv7m6dtqt8kmf.html,https://data25.chiasenhac.com/download2/2204/5/2203596-3fcf0825/32/Doa%20hoa%20tuoi%20tho%20-%20Be%20Hung%20Long.m4a,https://data25.chiasenhac.com/download2/2204/5/2203596-3fcf0825/128/Doa%20hoa%20tuoi%20tho%20-%20Be%20Hung%20Long.mp3
Trái Tim Của Mẹ,Vân Khánh,https://chiasenhac.vn/mp3/van-khanh/trai-tim-cua-me-tsv7m6q0qt8ken.html,https://data25.chiasenhac.com/download2/2204/5/2203595-07e3cc79/32/Trai%20Tim%20Cua%20Me%20-%20Van%20Khanh.m4a,https://data25.chiasenhac.com/download2/2204/5/2203595-07e3cc79/128/Trai%20Tim%20Cua%20Me%20-%20Van%20Khanh.mp3
Tạ ơn ngày ấy,Hồ Quỳnh Hương,https://chiasenhac.vn/mp3/ho-quynh-huong/ta-on-ngay-ay-tsv7m6qzqt8ke1.html,https://data25.chiasenhac.com/download2/2204/5/2203594-8709e87f/32/Ta%20on%20ngay%20ay%20-%20Ho%20Quynh%20Huong.m4a,https://data25.chiasenhac.com/download2/2204/5/2203594-8709e87f/128/Ta%20on%20ngay%20ay%20-%20Ho%20Quynh%20Huong.mp3
Trách Duyên (Zeaplee X HHD Lofi Remix),G-ONE; YanKid,https://chiasenhac.vn/mp3/g-one-yankid/trach-duyen-zeaplee-x-hhd-lofi-remix-tsv7m6trqt8kfa.html,https://data25.chiasenhac.com/download2/2204/5/2203569-33fe6051/32/Trach%20Duyen%20Zeaplee%20X%20HHD%20Lofi%20Remix_%20-.m4a,https://data25.chiasenhac.com/download2/2204/5/2203569-33fe6051/128/Trach%20Duyen%20Zeaplee%20X%20HHD%20Lofi%20Remix_%20-.mp3
Trách Duyên (WindV X HHD Remix),G-ONE; YanKid,https://chiasenhac.vn/mp3/g-one-yankid/trach-duyen-windv-x-hhd-remix-tsv7m6tbqt8kfq.html,https://data25.chiasenhac.com/download2/2204/5/2203568-a251b4a3/32/Trach%20Duyen%20WindV%20X%20HHD%20Remix_%20-%20G-ONE_.m4a,https://data25.chiasenhac.com/download2/2204/5/2203568-a251b4a3/128/Trach%20Duyen%20WindV%20X%20HHD%20Remix_%20-%20G-ONE_.mp3
Trách Duyên (VisconC X HHD Remix),G-ONE; YanKid,https://chiasenhac.vn/mp3/g-one-yankid/trach-duyen-visconc-x-hhd-remix-tsv7m6tcqt8kfv.html,https://data25.chiasenhac.com/download2/2204/5/2203567-ab7906b5/32/Trach%20Duyen%20VisconC%20X%20HHD%20Remix_%20-%20G-ONE.m4a,https://data25.chiasenhac.com/download2/2204/5/2203567-ab7906b5/128/Trach%20Duyen%20VisconC%20X%20HHD%20Remix_%20-%20G-ONE.mp3
Trách Duyên (TuyenNV X HHD Remix),G-ONE; YanKid,https://chiasenhac.vn/mp3/g-one-yankid/trach-duyen-tuyennv-x-hhd-remix-tsv7m6tdqt8kfm.html,https://data25.chiasenhac.com/download2/2204/5/2203566-cad98fcd/32/Trach%20Duyen%20TuyenNV%20X%20HHD%20Remix_%20-%20G-ONE.m4a,https://data25.chiasenhac.com/download2/2204/5/2203566-cad98fcd/128/Trach%20Duyen%20TuyenNV%20X%20HHD%20Remix_%20-%20G-ONE.mp3
Trách Duyên (Phạm Trình X HHD Remix),G-ONE; YanKid,https://chiasenhac.vn/mp3/g-one-yankid/trach-duyen-pham-trinh-x-hhd-remix-tsv7m6tqqt8kfe.html,https://data25.chiasenhac.com/download2/2204/5/2203565-17051ed7/32/Trach%20Duyen%20Pham%20Trinh%20X%20HHD%20Remix_%20-%20G-.m4a,https://data25.chiasenhac.com/download2/2204/5/2203565-17051ed7/128/Trach%20Duyen%20Pham%20Trinh%20X%20HHD%20Remix_%20-%20G-.mp3
Trách Duyên (Oliver X HHD Remix),G-ONE; YanKid,https://chiasenhac.vn/mp3/g-one-yankid/trach-duyen-oliver-x-hhd-remix-tsv7m6ttqt8kff.html,https://data25.chiasenhac.com/download2/2204/5/2203564-42896070/32/Trach%20Duyen%20Oliver%20X%20HHD%20Remix_%20-%20G-ONE_.m4a,https://data25.chiasenhac.com/download2/2204/5/2203564-42896070/128/Trach%20Duyen%20Oliver%20X%20HHD%20Remix_%20-%20G-ONE_.mp3
Trách Duyên (MUS X HHD Lofi Remix),G-ONE; YanKid,https://chiasenhac.vn/mp3/g-one-yankid/trach-duyen-mus-x-hhd-lofi-remix-tsv7m700qt8tnn.html,https://data25.chiasenhac.com/download2/2204/5/2203563-f5734dd0/32/Trach%20Duyen%20MUS%20X%20HHD%20Lofi%20Remix_%20-%20G-ON.m4a,https://data25.chiasenhac.com/download2/2204/5/2203563-f5734dd0/128/Trach%20Duyen%20MUS%20X%20HHD%20Lofi%20Remix_%20-%20G-ON.mp3
Trách Duyên (Lssin X HHD Lofi Remix),G-ONE; YanKid,https://chiasenhac.vn/mp3/g-one-yankid/trach-duyen-lssin-x-hhd-lofi-remix-tsv7m70zqt8tn1.html,https://data25.chiasenhac.com/download2/2204/5/2203562-e25fc876/32/Trach%20Duyen%20Lssin%20X%20HHD%20Lofi%20Remix_%20-%20G-.m4a,https://data25.chiasenhac.com/download2/2204/5/2203562-e25fc876/128/Trach%20Duyen%20Lssin%20X%20HHD%20Lofi%20Remix_%20-%20G-.mp3
Trách Duyên (LHK X HHD Remix),G-ONE; YanKid,https://chiasenhac.vn/mp3/g-one-yankid/trach-duyen-lhk-x-hhd-remix-tsv7m70vqt8tn2.html,https://data25.chiasenhac.com/download2/2204/5/2203561-bd462601/32/Trach%20Duyen%20LHK%20X%20HHD%20Remix_%20-%20G-ONE_%20Ya.m4a,https://data25.chiasenhac.com/download2/2204/5/2203561-bd462601/128/Trach%20Duyen%20LHK%20X%20HHD%20Remix_%20-%20G-ONE_%20Ya.mp3
Trách Duyên (HHD Remix),G-ONE; YanKid,https://chiasenhac.vn/mp3/g-one-yankid/trach-duyen-hhd-remix-tsv7m703qt8tnw.html,https://data25.chiasenhac.com/download2/2204/5/2203560-7f2fd0bf/32/Trach%20Duyen%20HHD%20Remix_%20-%20G-ONE_%20YanKid.m4a,https://data25.chiasenhac.com/download2/2204/5/2203560-7f2fd0bf/128/Trach%20Duyen%20HHD%20Remix_%20-%20G-ONE_%20YanKid.mp3
Trách Duyên (ChungQ X HHD Remix),G-ONE; YanKid,https://chiasenhac.vn/mp3/g-one-yankid/trach-duyen-chungq-x-hhd-remix-tsv7m70sqt8tn4.html,https://data25.chiasenhac.com/download2/2204/5/2203559-44eddfea/32/Trach%20Duyen%20ChungQ%20X%20HHD%20Remix_%20-%20G-ONE_.m4a,https://data25.chiasenhac.com/download2/2204/5/2203559-44eddfea/128/Trach%20Duyen%20ChungQ%20X%20HHD%20Remix_%20-%20G-ONE_.mp3
Trách Duyên,G-ONE; YanKid,https://chiasenhac.vn/mp3/g-one-yankid/trach-duyen-tsv7m705qt8tnh.html,https://data25.chiasenhac.com/download2/2204/5/2203558-904de689/32/Trach%20Duyen%20-%20G-ONE_%20YanKid.m4a,https://data25.chiasenhac.com/download2/2204/5/2203558-904de689/128/Trach%20Duyen%20-%20G-ONE_%20YanKid.mp3
Không Bằng,Na,https://chiasenhac.vn/mp3/na/khong-bang-tsv7m706qt8tnk.html,https://data25.chiasenhac.com/download2/2204/5/2203557-2bbc08c6/32/Khong%20Bang%20-%20Na.m4a,https://data25.chiasenhac.com/download2/2204/5/2203557-2bbc08c6/128/Khong%20Bang%20-%20Na.mp3
Tình Như Lá Bay Xa,Lương Bích Hữu,https://chiasenhac.vn/mp3/luong-bich-huu/tinh-nhu-la-bay-xa-tsv7m70qqt8tne.html,https://data25.chiasenhac.com/download2/2204/5/2203549-c941c66f/32/Tinh%20Nhu%20La%20Bay%20Xa%20-%20Luong%20Bich%20Huu.m4a,https://data25.chiasenhac.com/download2/2204/5/2203549-c941c66f/128/Tinh%20Nhu%20La%20Bay%20Xa%20-%20Luong%20Bich%20Huu.mp3
Mắt Buồn,Roc Piin,https://chiasenhac.vn/mp3/roc-piin/mat-buon-tsv7m733qt8tww.html,https://data25.chiasenhac.com/download2/2204/5/2203512-747d5eb2/32/Mat%20Buon%20-%20Roc%20Piin.m4a,https://data25.chiasenhac.com/download2/2204/5/2203512-747d5eb2/128/Mat%20Buon%20-%20Roc%20Piin.mp3
Nhà Thơ Tình Si,Doll Phan Hiếu,https://chiasenhac.vn/mp3/doll-phan-hieu/nha-tho-tinh-si-tsv7m736qt8twk.html,https://data25.chiasenhac.com/download2/2204/5/2203509-d3595c08/32/Nha%20Tho%20Tinh%20Si%20-%20Doll%20Phan%20Hieu.m4a,https://data25.chiasenhac.com/download2/2204/5/2203509-d3595c08/128/Nha%20Tho%20Tinh%20Si%20-%20Doll%20Phan%20Hieu.mp3
Em Yêu Ai Khác Rồi,Dương Anh Tâm,https://chiasenhac.vn/mp3/duong-anh-tam/em-yeu-ai-khac-roi-tsv7m73mqt8tw8.html,https://data25.chiasenhac.com/download2/2204/5/2203507-90079b36/32/Em%20Yeu%20Ai%20Khac%20Roi%20-%20Duong%20Anh%20Tam.m4a,https://data25.chiasenhac.com/download2/2204/5/2203507-90079b36/128/Em%20Yeu%20Ai%20Khac%20Roi%20-%20Duong%20Anh%20Tam.mp3
Vì Thương Em Nhận Đau,Bạc Cầm Diễm My,https://chiasenhac.vn/mp3/bac-cam-diem-my/vi-thuong-em-nhan-dau-tsv7m73dqt8twm.html,https://data25.chiasenhac.com/download2/2204/5/2203502-53985328/32/Vi%20Thuong%20Em%20Nhan%20Dau%20-%20Bac%20Cam%20Diem%20My.m4a,https://data25.chiasenhac.com/download2/2204/5/2203502-53985328/128/Vi%20Thuong%20Em%20Nhan%20Dau%20-%20Bac%20Cam%20Diem%20My.mp3
Hãy Nghe Em Ở Lại Một Chút,Nguyễn Thị Thảo; NonHanTa,https://chiasenhac.vn/mp3/nguyen-thi-thao-nonhanta/hay-nghe-em-o-lai-mot-chut-tsv7m7s0qt8t4n.html,https://data25.chiasenhac.com/download2/2204/5/2203499-33b12c86/32/Hay%20Nghe%20Em%20O%20Lai%20Mot%20Chut%20-%20Nguyen%20Thi.m4a,https://data25.chiasenhac.com/download2/2204/5/2203499-33b12c86/128/Hay%20Nghe%20Em%20O%20Lai%20Mot%20Chut%20-%20Nguyen%20Thi.mp3
Thô Mà Thật,Joke D,https://chiasenhac.vn/mp3/joke-d/tho-ma-that-tsv7m7ssqt8t44.html,https://data25.chiasenhac.com/download2/2204/5/2203495-db0333a8/32/Tho%20Ma%20That%20-%20Joke%20D.m4a,https://data25.chiasenhac.com/download2/2204/5/2203495-db0333a8/128/Tho%20Ma%20That%20-%20Joke%20D.mp3
Gửi Em,Trường Anh; Hào Kiệt,https://chiasenhac.vn/mp3/truong-anh-hao-kiet/gui-em-tsv7m7s6qt8t4k.html,https://data25.chiasenhac.com/download2/2204/5/2203493-17215948/32/Gui%20Em%20-%20Truong%20Anh_%20Hao%20Kiet.m4a,https://data25.chiasenhac.com/download2/2204/5/2203493-17215948/128/Gui%20Em%20-%20Truong%20Anh_%20Hao%20Kiet.mp3
Only You,BolG,https://chiasenhac.vn/mp3/bolg/only-you-tsv7m7swqt8t49.html,https://data25.chiasenhac.com/download2/2204/5/2203490-86fb90ab/32/Only%20You%20-%20BolG.m4a,https://data25.chiasenhac.com/download2/2204/5/2203490-86fb90ab/128/Only%20You%20-%20BolG.mp3
Tình Ca Cho Người,Thiên Cầm,https://chiasenhac.vn/mp3/thien-cam/tinh-ca-cho-nguoi-tsv7m7scqt8t4v.html,https://data25.chiasenhac.com/download2/2204/5/2203487-9fee35cd/32/Tinh%20Ca%20Cho%20Nguoi%20-%20Thien%20Cam.m4a,https://data25.chiasenhac.com/download2/2204/5/2203487-9fee35cd/128/Tinh%20Ca%20Cho%20Nguoi%20-%20Thien%20Cam.mp3
Ngôi Sao Giấy,Kaisoul,https://chiasenhac.vn/mp3/kaisoul/ngoi-sao-giay-tsv7m75wqt8th9.html,https://data25.chiasenhac.com/download2/2204/5/2203474-4d024b65/32/Ngoi%20Sao%20Giay%20-%20Kaisoul.m4a,https://data25.chiasenhac.com/download2/2204/5/2203474-4d024b65/128/Ngoi%20Sao%20Giay%20-%20Kaisoul.mp3
Sẽ Thôi Nặng Lòng,Wendy Thảo,https://chiasenhac.vn/mp3/wendy-thao/se-thoi-nang-long-tsv7m75bqt8thq.html,https://data25.chiasenhac.com/download2/2204/5/2203472-49e877af/32/Se%20Thoi%20Nang%20Long%20-%20Wendy%20Thao.m4a,https://data25.chiasenhac.com/download2/2204/5/2203472-49e877af/128/Se%20Thoi%20Nang%20Long%20-%20Wendy%20Thao.mp3
Xe Đạp,Hải Thuận Feat Anna,https://chiasenhac.vn/mp3/hai-thuan-feat-anna/xe-dap-tsv7m765qt8tkh.html,https://data25.chiasenhac.com/download2/2204/5/2203462/32/Xe%20Dap%20-%20Hai%20Thuan%20Feat%20Anna.m4a,https://data25.chiasenhac.com/download2/2204/5/2203462/128/Xe%20Dap%20-%20Hai%20Thuan%20Feat%20Anna.mp3
Bừng Sáng,Phương Hồng Quế; Ngọc Ngữ; Châu Ngọc Hà; Song Thanh,https://chiasenhac.vn/mp3/phuong-hong-que-ngoc-ngu-chau-ngoc-ha-song-thanh/bung-sang-tsv7m7mmqt8t88.html,https://data25.chiasenhac.com/download2/2204/5/2203427-33782d24/32/Bung%20Sang%20-%20Phuong%20Hong%20Que_%20Ngoc%20Ngu_%20C.m4a,https://data25.chiasenhac.com/download2/2204/5/2203427-33782d24/128/Bung%20Sang%20-%20Phuong%20Hong%20Que_%20Ngoc%20Ngu_%20C.mp3
Chuyện Tình Buồn Trăm Năm,Ngọc Ngữ; Châu Ngọc Hà,https://chiasenhac.vn/mp3/ngoc-ngu-chau-ngoc-ha/chuyen-tinh-buon-tram-nam-tsv7m7mwqt8t89.html,https://data25.chiasenhac.com/download2/2204/5/2203426-fe4569a5/32/Chuyen%20Tinh%20Buon%20Tram%20Nam%20-%20Ngoc%20Ngu_%20Ch.m4a,https://data25.chiasenhac.com/download2/2204/5/2203426-fe4569a5/128/Chuyen%20Tinh%20Buon%20Tram%20Nam%20-%20Ngoc%20Ngu_%20Ch.mp3
Đàn Ông,Phương Hồng Quế,https://chiasenhac.vn/mp3/phuong-hong-que/dan-ong-tsv7m7mrqt8t8a.html,https://data25.chiasenhac.com/download2/2204/5/2203425-b55e833e/32/Dan%20Ong%20-%20Phuong%20Hong%20Que.m4a,https://data25.chiasenhac.com/download2/2204/5/2203425-b55e833e/128/Dan%20Ong%20-%20Phuong%20Hong%20Que.mp3
Nó Và Tôi,Ngọc Ngữ,https://chiasenhac.vn/mp3/ngoc-ngu/no-va-toi-tsv7m7mbqt8t8q.html,https://data25.chiasenhac.com/download2/2204/5/2203424-b0bd041c/32/No%20Va%20Toi%20-%20Ngoc%20Ngu.m4a,https://data25.chiasenhac.com/download2/2204/5/2203424-b0bd041c/128/No%20Va%20Toi%20-%20Ngoc%20Ngu.mp3
Tình Yêu Đơn Phương,Song Thanh,https://chiasenhac.vn/mp3/song-thanh/tinh-yeu-don-phuong-tsv7m7mcqt8t8v.html,https://data25.chiasenhac.com/download2/2204/5/2203423-73de29c4/32/Tinh%20Yeu%20Don%20Phuong%20-%20Song%20Thanh.m4a,https://data25.chiasenhac.com/download2/2204/5/2203423-73de29c4/128/Tinh%20Yeu%20Don%20Phuong%20-%20Song%20Thanh.mp3
Thiệp Hồng Anh Viết Tên Em,Ngọc Ngữ; Châu Ngọc Hà,https://chiasenhac.vn/mp3/ngoc-ngu-chau-ngoc-ha/thiep-hong-anh-viet-ten-em-tsv7m7mdqt8t8m.html,https://data25.chiasenhac.com/download2/2204/5/2203422-ff835766/32/Thiep%20Hong%20Anh%20Viet%20Ten%20Em%20-%20Ngoc%20Ngu_%20C.m4a,https://data25.chiasenhac.com/download2/2204/5/2203422-ff835766/128/Thiep%20Hong%20Anh%20Viet%20Ten%20Em%20-%20Ngoc%20Ngu_%20C.mp3
Thư Đô Thị,Phương Hồng Quế,https://chiasenhac.vn/mp3/phuong-hong-que/thu-do-thi-tsv7m7mqqt8t8e.html,https://data25.chiasenhac.com/download2/2204/5/2203421-3026403e/32/Thu%20Do%20Thi%20-%20Phuong%20Hong%20Que.m4a,https://data25.chiasenhac.com/download2/2204/5/2203421-3026403e/128/Thu%20Do%20Thi%20-%20Phuong%20Hong%20Que.mp3
Định Mệnh,Châu Ngọc Hà,https://chiasenhac.vn/mp3/chau-ngoc-ha/dinh-menh-tsv7m7mtqt8t8f.html,https://data25.chiasenhac.com/download2/2204/5/2203420-ebd1c9a9/32/Dinh%20Menh%20-%20Chau%20Ngoc%20Ha.m4a,https://data25.chiasenhac.com/download2/2204/5/2203420-ebd1c9a9/128/Dinh%20Menh%20-%20Chau%20Ngoc%20Ha.mp3
Một Chuyến Bay Đêm,Ngọc Ngữ,https://chiasenhac.vn/mp3/ngoc-ngu/mot-chuyen-bay-dem-tsv7m7w0qt8t9n.html,https://data25.chiasenhac.com/download2/2204/5/2203419-b8c6bc25/32/Mot%20Chuyen%20Bay%20Dem%20-%20Ngoc%20Ngu.m4a,https://data25.chiasenhac.com/download2/2204/5/2203419-b8c6bc25/128/Mot%20Chuyen%20Bay%20Dem%20-%20Ngoc%20Ngu.mp3
