Title,Artist,Link bài hát,Link .m4a,Link .mp3
Hạnh Phúc Đầu Xuân,Khưu Huy Vũ; Dương Hồng Loan,https://chiasenhac.vn/mp3/khuu-huy-vu-duong-hong-loan/hanh-phuc-dau-xuan-tsvm5v36q8h2wk.html,https://data17.chiasenhac.com/downloads/2152/3/2151541-9a296506/32/Hanh%20Phuc%20Dau%20Xuan%20-%20Khuu%20Huy%20Vu_%20Duong.m4a,https://data17.chiasenhac.com/downloads/2152/3/2151541-9a296506/128/Hanh%20Phuc%20Dau%20Xuan%20-%20Khuu%20Huy%20Vu_%20Duong.mp3
Anh Thèm Được Ngủ,Khói,https://chiasenhac.vn/mp3/khoi/anh-them-duoc-ngu-tsv7dbtwqtmqf9.html,https://data.chiasenhac.com/down2/2182/3/2181810-0590a3b0/32/Anh%20Them%20Duoc%20Ngu%20-%20Khoi.m4a,https://data.chiasenhac.com/down2/2182/3/2181810-0590a3b0/128/Anh%20Them%20Duoc%20Ngu%20-%20Khoi.mp3
Đúng Cũng Thành Sai,Mỹ Tâm,https://chiasenhac.vn/mp3/my-tam/dung-cung-thanh-sai-tsvmcdm5q8vm8h.html,https://data3.chiasenhac.com/downloads/2120/3/2119974-401a7459/32/Dung%20Cung%20Thanh%20Sai%20-%20My%20Tam.m4a,https://data3.chiasenhac.com/downloads/2120/3/2119974-401a7459/128/Dung%20Cung%20Thanh%20Sai%20-%20My%20Tam.mp3
Nghe Nói Anh Sắp Kết Hôn,Văn Mai Hương; Bùi Anh Tuấn,https://chiasenhac.vn/mp3/van-mai-huong-bui-anh-tuan/nghe-noi-anh-sap-ket-hon-tsvwtr6bq9fakq.html,https://data19.chiasenhac.com/downloads/2043/3/2042944-85397751/32/Nghe%20Noi%20Anh%20Sap%20Ket%20Hon%20-%20Van%20Mai%20Huong.m4a,https://data19.chiasenhac.com/downloads/2043/3/2042944-85397751/128/Nghe%20Noi%20Anh%20Sap%20Ket%20Hon%20-%20Van%20Mai%20Huong.mp3
Khúc Hát Mừng Sinh Nhật,Phan Đinh Tùng,https://chiasenhac.vn/mp3/phan-dinh-tung/khuc-hat-mung-sinh-nhat-ts3wrz0wq9a1n9.html,https://data51.chiasenhac.com/downloads/1018/3/1017250-0575e8d9/32/Khuc%20Hat%20Mung%20Sinh%20Nhat%20-%20Phan%20Dinh%20Tung.m4a,https://data51.chiasenhac.com/downloads/1018/3/1017250-0575e8d9/128/Khuc%20Hat%20Mung%20Sinh%20Nhat%20-%20Phan%20Dinh%20Tung.mp3
Cậu Cả,Xavi Phạm,https://chiasenhac.vn/mp3/xavi-pham/cau-ca-tsv7b50dqtqhnm.html,https://data25.chiasenhac.com/download2/2192/3/2191774-6a2e9631/32/Cau%20Ca%20-%20Xavi%20Pham.m4a,https://data25.chiasenhac.com/download2/2192/3/2191774-6a2e9631/128/Cau%20Ca%20-%20Xavi%20Pham.mp3
Cầu Hôn,Văn Mai Hương,https://chiasenhac.vn/mp3/van-mai-huong/cau-hon-tsvrd0mbqamn8q.html,https://data33.chiasenhac.com/downloads/1989/3/1988128-7a52a9f9/32/Cau%20Hon%20-%20Van%20Mai%20Huong.m4a,https://data33.chiasenhac.com/downloads/1989/3/1988128-7a52a9f9/128/Cau%20Hon%20-%20Van%20Mai%20Huong.mp3
Tình Ka,G5RSquad,https://chiasenhac.vn/mp3/g5rsquad/tinh-ka-tsvm6c6qq8kvke.html,https://data16.chiasenhac.com/downloads/2145/3/2144829-fd555347/32/Tinh%20Ka%20-%20G5RSquad.m4a,https://data16.chiasenhac.com/downloads/2145/3/2144829-fd555347/128/Tinh%20Ka%20-%20G5RSquad.mp3
Nơi Mình Dừng Chân,Mỹ Tâm,https://chiasenhac.vn/mp3/my-tam/noi-minh-dung-chan-tsvrcb5qqavqhe.html,https://data33.chiasenhac.com/downloads/1990/3/1989453-f609d9b4/32/Noi%20Minh%20Dung%20Chan%20-%20My%20Tam.m4a,https://data33.chiasenhac.com/downloads/1990/3/1989453-f609d9b4/128/Noi%20Minh%20Dung%20Chan%20-%20My%20Tam.mp3
Đôi Bờ,Anh Tú,https://chiasenhac.vn/mp3/anh-tu/doi-bo-ts3v6wvbq2k92q.html,https://data04.chiasenhac.com/downloads/1491/3/1490304-af30d8aa/32/Doi%20Bo%20-%20Anh%20Tu.m4a,https://data04.chiasenhac.com/downloads/1491/3/1490304-af30d8aa/128/Doi%20Bo%20-%20Anh%20Tu.mp3
Chỉ Còn Mình Anh,Anh Tú,https://chiasenhac.vn/mp3/anh-tu/chi-con-minh-anh-ts3scqm0q4ve8n.html,https://data62.chiasenhac.com/downloads/1334/3/1333291-db888dda/32/Chi%20Con%20Minh%20Anh%20-%20Anh%20Tu.m4a,https://data62.chiasenhac.com/downloads/1334/3/1333291-db888dda/128/Chi%20Con%20Minh%20Anh%20-%20Anh%20Tu.mp3
Khuê Mộc Lang,Hương Ly;  Jombie,https://chiasenhac.vn/mp3/huong-ly-jombie/khue-moc-lang-tsv7czsdqtv14m.html,https://data.chiasenhac.com/down2/2189/3/2188638-b017b616/32/Khue%20Moc%20Lang%20-%20Huong%20Ly_%20Jombie.m4a,https://data.chiasenhac.com/down2/2189/3/2188638-b017b616/128/Khue%20Moc%20Lang%20-%20Huong%20Ly_%20Jombie.mp3
Sầu Hồng Gai,G5R Squad,https://chiasenhac.vn/mp3/g5r-squad/sau-hong-gai-tsvmtrr3q8faaw.html,https://data3.chiasenhac.com/downloads/2109/3/2108424-3fa004ff/32/Sau%20Hong%20Gai%20-%20G5R%20Squad.m4a,https://data3.chiasenhac.com/downloads/2109/3/2108424-3fa004ff/128/Sau%20Hong%20Gai%20-%20G5R%20Squad.mp3
Cưới Thôi,Masew;  Masiu; B Ray; TAP,https://chiasenhac.vn/mp3/masew-masiu-b-ray-tap/cuoi-thoi-tsv7rd7cqtamtv.html,https://data25.chiasenhac.com/download2/2194/3/2193711-94f91c3f/32/Cuoi%20Thoi%20-%20Masew_%20Masiu_%20B%20Ray_%20TAP.m4a,https://data25.chiasenhac.com/download2/2194/3/2193711-94f91c3f/128/Cuoi%20Thoi%20-%20Masew_%20Masiu_%20B%20Ray_%20TAP.mp3
Ngày Chưa Giông Bão,Tùng Dương,https://chiasenhac.vn/mp3/tung-duong/ngay-chua-giong-bao-tsv7b0v6qtqn2k.html,https://data25.chiasenhac.com/download2/2194/3/2193029-8eb33fb5/32/Ngay%20Chua%20Giong%20Bao%20-%20Tung%20Duong.m4a,https://data25.chiasenhac.com/download2/2194/3/2193029-8eb33fb5/128/Ngay%20Chua%20Giong%20Bao%20-%20Tung%20Duong.mp3
Những Đóm Mắt Hoả Châu,Giao Linh,https://chiasenhac.vn/mp3/giao-linh/nhung-dom-mat-hoa-chau-tsvdvc3cqm2vwv.html,https://data00.chiasenhac.com/downloads/1834/3/1833583-cda6257b/32/Nhung%20Dom%20Mat%20Hoa%20Chau%20-%20Giao%20Linh.m4a,https://data00.chiasenhac.com/downloads/1834/3/1833583-cda6257b/128/Nhung%20Dom%20Mat%20Hoa%20Chau%20-%20Giao%20Linh.mp3
Đâu Phải Bởi Mùa Thu,Thu Phương,https://chiasenhac.vn/mp3/thu-phuong/dau-phai-boi-mua-thu-ts37dvrdqtm2am.html,https://data55.chiasenhac.com/downloads/1136/3/1135614-556b5dbb/32/Dau%20Phai%20Boi%20Mua%20Thu%20-%20Thu%20Phuong.m4a,https://data55.chiasenhac.com/downloads/1136/3/1135614-556b5dbb/128/Dau%20Phai%20Boi%20Mua%20Thu%20-%20Thu%20Phuong.mp3
Hồng Tàn,G5R Squad,https://chiasenhac.vn/mp3/g5r-squad/hong-tan-tsvmwbbrq89qqa.html,https://data3.chiasenhac.com/downloads/2133/3/2132721-a9114f81/32/Hong%20Tan%20-%20G5R%20Squad.m4a,https://data3.chiasenhac.com/downloads/2133/3/2132721-a9114f81/128/Hong%20Tan%20-%20G5R%20Squad.mp3
Khi Mùa Đông Phai Tàn,Anh Tú,https://chiasenhac.vn/mp3/anh-tu/khi-mua-dong-phai-tan-tsvtm7wwqf8t99.html,https://data05.chiasenhac.com/downloads/1680/3/1679122-85aeab93/32/Khi%20Mua%20Dong%20Phai%20Tan%20-%20Anh%20Tu.m4a,https://data05.chiasenhac.com/downloads/1680/3/1679122-85aeab93/128/Khi%20Mua%20Dong%20Phai%20Tan%20-%20Anh%20Tu.mp3
Có Như Không Có,Hiền Hồ;  Đạt G,https://chiasenhac.vn/mp3/hien-ho-dat-g/co-nhu-khong-co-tsvwqwsvq9e942.html,https://data19.chiasenhac.com/downloads/2048/3/2047337-4156786c/32/Co%20Nhu%20Khong%20Co%20-%20Hien%20Ho_%20Dat%20G.m4a,https://data19.chiasenhac.com/downloads/2048/3/2047337-4156786c/128/Co%20Nhu%20Khong%20Co%20-%20Hien%20Ho_%20Dat%20G.mp3
Cùng Anh (VRT Mix),Ngọc Dolil; VRT,https://chiasenhac.vn/mp3/ngoc-dolil-vrt/cung-anh-vrt-mix-tsvccmb3qvv8qw.html,https://data38.chiasenhac.com/downloads/1860/3/1859064-b90c578b/32/Cung%20Anh%20VRT%20Mix_%20-%20Ngoc%20Dolil_%20VRT.m4a,https://data38.chiasenhac.com/downloads/1860/3/1859064-b90c578b/128/Cung%20Anh%20VRT%20Mix_%20-%20Ngoc%20Dolil_%20VRT.mp3
Cà Phê Không Đường,Klaw; Kus; Astronormous,https://chiasenhac.vn/mp3/klaw-kus-astronormous/ca-phe-khong-duong-tsvc3b3bqvwqwq.html,https://data37.chiasenhac.com/downloads/1896/3/1895280-ffa5f593/32/Ca%20Phe%20Khong%20Duong%20-%20Klaw_%20Kus_%20Astronor.m4a,https://data37.chiasenhac.com/downloads/1896/3/1895280-ffa5f593/128/Ca%20Phe%20Khong%20Duong%20-%20Klaw_%20Kus_%20Astronor.mp3
Ngẫu Hứng Ru Con,Phi Nhung; Tường Nguyên,https://chiasenhac.vn/mp3/phi-nhung-tuong-nguyen/ngau-hung-ru-con-ts3vq7smq2et48.html,https://data16.chiasenhac.com/downloads/1459/3/1458019-b99383c0/32/Ngau%20Hung%20Ru%20Con%20-%20Phi%20Nhung_%20Tuong%20Nguy.m4a,https://data16.chiasenhac.com/downloads/1459/3/1458019-b99383c0/128/Ngau%20Hung%20Ru%20Con%20-%20Phi%20Nhung_%20Tuong%20Nguy.mp3
Hoài Mong,Anh Tú,https://chiasenhac.vn/mp3/anh-tu/hoai-mong-ts3wvbbqq92qqe.html,https://data52.chiasenhac.com/downloads/1048/3/1047277-0fc1bab8/32/Hoai%20Mong%20-%20Anh%20Tu.m4a,https://data52.chiasenhac.com/downloads/1048/3/1047277-0fc1bab8/128/Hoai%20Mong%20-%20Anh%20Tu.mp3
Chẳng Ai Yêu Mãi Một Người,NB3 Hoài Bảo; Đông Đặng,https://chiasenhac.vn/mp3/nb3-hoai-bao-dong-dang/chang-ai-yeu-mai-mot-nguoi-tsvmdm5tq8m8hf.html,https://data3.chiasenhac.com/downloads/2118/3/2117196-39f03768/32/Chang%20Ai%20Yeu%20Mai%20Mot%20Nguoi%20-%20NB3%20Hoai%20Ba.m4a,https://data3.chiasenhac.com/downloads/2118/3/2117196-39f03768/128/Chang%20Ai%20Yeu%20Mai%20Mot%20Nguoi%20-%20NB3%20Hoai%20Ba.mp3
Hai Mùa Mưa,Thanh Tuyền,https://chiasenhac.vn/mp3/thanh-tuyen/hai-mua-mua-tsvrvmwrqa289a.html,https://data19.chiasenhac.com/downloads/2032/3/2031121-9a9a20f5/32/Hai%20Mua%20Mua%20-%20Thanh%20Tuyen.m4a,https://data19.chiasenhac.com/downloads/2032/3/2031121-9a9a20f5/128/Hai%20Mua%20Mua%20-%20Thanh%20Tuyen.mp3
Gặp Nhưng Không Ở Lại,Hiền Hồ,https://chiasenhac.vn/mp3/hien-ho/gap-nhung-khong-o-lai-tsvmws33q894ww.html,https://data3.chiasenhac.com/downloads/2135/3/2134648-25a034b3/32/Gap%20Nhung%20Khong%20O%20Lai%20-%20Hien%20Ho.m4a,https://data3.chiasenhac.com/downloads/2135/3/2134648-25a034b3/128/Gap%20Nhung%20Khong%20O%20Lai%20-%20Hien%20Ho.mp3
Rau Đắng Tình Xa,Phi Nhung; Tường Nguyên,https://chiasenhac.vn/mp3/phi-nhung-tuong-nguyen/rau-dang-tinh-xa-ts3sw737q49twt.html,https://data62.chiasenhac.com/downloads/1348/3/1347444-9d313259/32/Rau%20Dang%20Tinh%20Xa%20-%20Phi%20Nhung_%20Tuong%20Nguy.m4a,https://data62.chiasenhac.com/downloads/1348/3/1347444-9d313259/128/Rau%20Dang%20Tinh%20Xa%20-%20Phi%20Nhung_%20Tuong%20Nguy.mp3
Người Từng Thương,Chu Bin,https://chiasenhac.vn/mp3/chu-bin/nguoi-tung-thuong-tsvcbb0tqvqqnf.html,https://data38.chiasenhac.com/downloads/1863/3/1862556-63ddf25e/32/Nguoi%20Tung%20Thuong%20-%20Chu%20Bin.m4a,https://data38.chiasenhac.com/downloads/1863/3/1862556-63ddf25e/128/Nguoi%20Tung%20Thuong%20-%20Chu%20Bin.mp3
Sao Ta Nguợc Lối,Đình Dũng; ACV,https://chiasenhac.vn/mp3/dinh-dung-acv/sao-ta-nguoc-loi-tsv7dr67qtmakt.html,https://data.chiasenhac.com/down2/2183/3/2182212-6d21ae4e/32/Sao%20Ta%20Nguoc%20Loi%20-%20Dinh%20Dung_%20ACV.m4a,https://data.chiasenhac.com/down2/2183/3/2182212-6d21ae4e/128/Sao%20Ta%20Nguoc%20Loi%20-%20Dinh%20Dung_%20ACV.mp3
Ru Lại Câu Hò,Phi Nhung; Tường Nguyên,https://chiasenhac.vn/mp3/phi-nhung-tuong-nguyen/ru-lai-cau-ho-ts35qvwbqhe29q.html,https://data59.chiasenhac.com/downloads/1263/3/1262608-82d7aaf3/32/Ru%20Lai%20Cau%20Ho%20-%20Phi%20Nhung_%20Tuong%20Nguyen.m4a,https://data59.chiasenhac.com/downloads/1263/3/1262608-82d7aaf3/128/Ru%20Lai%20Cau%20Ho%20-%20Phi%20Nhung_%20Tuong%20Nguyen.mp3
Tình Thương Phu Thê,Chí Hướng,https://chiasenhac.vn/mp3/chi-huong/tinh-thuong-phu-the-tsv7rbwrqtaq9a.html,https://data25.chiasenhac.com/download2/2195/3/2194193-e8c68f93/32/Tinh%20Thuong%20Phu%20The%20-%20Chi%20Huong.m4a,https://data25.chiasenhac.com/download2/2195/3/2194193-e8c68f93/128/Tinh%20Thuong%20Phu%20The%20-%20Chi%20Huong.mp3
Nhịp Cầu Tri Âm,Thanh Tuyền; Trung Chỉnh,https://chiasenhac.vn/mp3/thanh-tuyen-trung-chinh/nhip-cau-tri-am-ts3w5r53q9hahw.html,https://data52.chiasenhac.com/downloads/1036/3/1035352-66ef991d/32/Nhip%20Cau%20Tri%20Am%20-%20Thanh%20Tuyen_%20Trung%20Chi.m4a,https://data52.chiasenhac.com/downloads/1036/3/1035352-66ef991d/128/Nhip%20Cau%20Tri%20Am%20-%20Thanh%20Tuyen_%20Trung%20Chi.mp3
Nơi Ấy Con Tìm Về,Phan Mạnh Quỳnh,https://chiasenhac.vn/mp3/phan-manh-quynh/noi-ay-con-tim-ve-ts35qv77qhe2tt.html,https://data59.chiasenhac.com/downloads/1263/3/1262644-95468ac6/32/Noi%20Ay%20Con%20Tim%20Ve%20-%20Phan%20Manh%20Quynh.m4a,https://data59.chiasenhac.com/downloads/1263/3/1262644-95468ac6/128/Noi%20Ay%20Con%20Tim%20Ve%20-%20Phan%20Manh%20Quynh.mp3
Chỉ Riêng Mình Ta,Nguyễn Hưng,https://chiasenhac.vn/mp3/nguyen-hung/chi-rieng-minh-ta-ts37rq55qtaehh.html,https://data55.chiasenhac.com/downloads/1145/3/1144918-3f2af81c/32/Chi%20Rieng%20Minh%20Ta%20-%20Nguyen%20Hung.m4a,https://data55.chiasenhac.com/downloads/1145/3/1144918-3f2af81c/128/Chi%20Rieng%20Minh%20Ta%20-%20Nguyen%20Hung.mp3
Một Nhà,Da LAB,https://chiasenhac.vn/mp3/da-lab/mot-nha-tsvdvtd3qm2fmw.html,https://data00.chiasenhac.com/downloads/1833/3/1832664-be718709/32/Mot%20Nha%20-%20Da%20LAB.m4a,https://data00.chiasenhac.com/downloads/1833/3/1832664-be718709/128/Mot%20Nha%20-%20Da%20LAB.mp3
Em Là Con Thuyền Cô Đơn,Thái Học,https://chiasenhac.vn/mp3/thai-hoc/em-la-con-thuyen-co-don-tsv7r07cqtantv.html,https://data25.chiasenhac.com/download2/2198/3/2197039-d0d494bb/32/Em%20La%20Con%20Thuyen%20Co%20Don%20-%20Thai%20Hoc.m4a,https://data25.chiasenhac.com/download2/2198/3/2197039-d0d494bb/128/Em%20La%20Con%20Thuyen%20Co%20Don%20-%20Thai%20Hoc.mp3
Mong Ước Kỷ Niệm Xưa,Tam Ca 3A,https://chiasenhac.vn/mp3/tam-ca-3a/mong-uoc-ky-niem-xua-ts3wcrt3q9vafw.html,https://data51.chiasenhac.com/downloads/1007/3/1006520-2e1affee/32/Mong%20Uoc%20Ky%20Niem%20Xua%20-%20Tam%20Ca%203A.m4a,https://data51.chiasenhac.com/downloads/1007/3/1006520-2e1affee/128/Mong%20Uoc%20Ky%20Niem%20Xua%20-%20Tam%20Ca%203A.mp3
3 1 0 7,W/n;  Duongg;  Nâu,https://chiasenhac.vn/mp3/wn-duongg-nau/3-1-0-7-tsvwws35q994wh.html,https://data20.chiasenhac.com/downloads/2070/3/2069110-82103050/32/3%201%200%207%20-%20W_n_%20Duongg_%20Nau.m4a,https://data20.chiasenhac.com/downloads/2070/3/2069110-82103050/128/3%201%200%207%20-%20W_n_%20Duongg_%20Nau.mp3
Không Phải Tại Nó,Mai Ngô,https://chiasenhac.vn/mp3/mai-ngo/khong-phai-tai-no-tsv7md30qt8mwn.html,https://data25.chiasenhac.com/download2/2202/3/2201979-9463f114/32/Khong%20Phai%20Tai%20No%20-%20Mai%20Ngo.m4a,https://data25.chiasenhac.com/download2/2202/3/2201979-9463f114/128/Khong%20Phai%20Tai%20No%20-%20Mai%20Ngo.mp3
Lời Ru Cho Con,Trần Thu Hà,https://chiasenhac.vn/mp3/tran-thu-ha/loi-ru-cho-con-ts3wrrddq9aamm.html,https://data51.chiasenhac.com/downloads/1015/3/1014734-ddbea96f/32/Loi%20Ru%20Cho%20Con%20-%20Tran%20Thu%20Ha.m4a,https://data51.chiasenhac.com/downloads/1015/3/1014734-ddbea96f/128/Loi%20Ru%20Cho%20Con%20-%20Tran%20Thu%20Ha.mp3
Gu (Cukak Remix),Freaky; Seachains,https://chiasenhac.vn/mp3/freaky-seachains/gu-cukak-remix-tsv7qsc5qte4vh.html,https://data.chiasenhac.com/down2/2180/3/2179558-3ff1e0d6/32/Gu%20Cukak%20Remix_%20-%20Freaky_%20Seachains.m4a,https://data.chiasenhac.com/down2/2180/3/2179558-3ff1e0d6/128/Gu%20Cukak%20Remix_%20-%20Freaky_%20Seachains.mp3
Tình Thương Phu Thê (Cover),Nguyễn Thái Học,https://chiasenhac.vn/mp3/nguyen-thai-hoc/tinh-thuong-phu-the-cover-tsv7rdm3qtam8w.html,https://data25.chiasenhac.com/download2/2194/3/2193704-4f64d071/32/Tinh%20Thuong%20Phu%20The%20Cover_%20-%20Nguyen%20Thai.m4a,https://data25.chiasenhac.com/download2/2194/3/2193704-4f64d071/128/Tinh%20Thuong%20Phu%20The%20Cover_%20-%20Nguyen%20Thai.mp3
