Title,Artist,Link bài hát,Link .m4a,Link .mp3
Strawberry Moon,IU,https://chiasenhac.vn/mp3/iu/strawberry-moon-tsv7mcqrqt8vea.html,https://data25.chiasenhac.com/download2/2203/3/2202049-28c48e64/32/Strawberry%20Moon%20-%20IU.m4a,https://data25.chiasenhac.com/download2/2203/3/2202049-28c48e64/128/Strawberry%20Moon%20-%20IU.mp3
First Loss,Davichi,https://chiasenhac.vn/mp3/davichi/first-loss-tsv7md3sqt8mw4.html,https://data25.chiasenhac.com/download2/2202/3/2201975-e4ea77f9/32/First%20Loss%20-%20Davichi.m4a,https://data25.chiasenhac.com/download2/2202/3/2201975-e4ea77f9/128/First%20Loss%20-%20Davichi.mp3
Still Waiting for You,SeungJun,https://chiasenhac.vn/mp3/seungjun/still-waiting-for-you-tsv7md7rqt8mta.html,https://data25.chiasenhac.com/download2/2202/3/2201905/32/Still%20Waiting%20for%20You%20-%20SeungJun.m4a,https://data25.chiasenhac.com/download2/2202/3/2201905/128/Still%20Waiting%20for%20You%20-%20SeungJun.mp3
My Name,Hwang Sang Jun; Swervy ; Jeminn,https://chiasenhac.vn/mp3/hwang-sang-jun-swervy-jeminn/my-name-tsv7mdb6qt8mqk.html,https://data25.chiasenhac.com/download2/2202/3/2201845-0c066acc/32/My%20Name%20-%20Hwang%20Sang%20Jun_%20Swervy%20Jeminn.m4a,https://data25.chiasenhac.com/download2/2202/3/2201845-0c066acc/128/My%20Name%20-%20Hwang%20Sang%20Jun_%20Swervy%20Jeminn.mp3
I’m In Paris,Dvwn,https://chiasenhac.vn/mp3/dvwn/im-in-paris-tsv7mddqqt8mme.html,https://data25.chiasenhac.com/download2/2202/3/2201805-09bd4561/32/I___m%20In%20Paris%20-%20Dvwn.m4a,https://data25.chiasenhac.com/download2/2202/3/2201805-09bd4561/128/I___m%20In%20Paris%20-%20Dvwn.mp3
Someday,Chung Ha,https://chiasenhac.vn/mp3/chung-ha/someday-tsv7mdq0qt8men.html,https://data25.chiasenhac.com/download2/2202/3/2201803-94485cc6/32/Someday%20-%20Chung%20Ha.m4a,https://data25.chiasenhac.com/download2/2202/3/2201803-94485cc6/128/Someday%20-%20Chung%20Ha.mp3
Our Story,MeloMance,https://chiasenhac.vn/mp3/melomance/our-story-tsv7mdqvqt8me2.html,https://data25.chiasenhac.com/download2/2202/3/2201801-b006b6ec/32/Our%20Story%20-%20MeloMance.m4a,https://data25.chiasenhac.com/download2/2202/3/2201801-b006b6ec/128/Our%20Story%20-%20MeloMance.mp3
Let’s Go Home,Stella Jang,https://chiasenhac.vn/mp3/stella-jang/lets-go-home-tsv7mdqsqt8me4.html,https://data25.chiasenhac.com/download2/2202/3/2201799-925a699a/32/Let___s%20Go%20Home%20-%20Stella%20Jang.m4a,https://data25.chiasenhac.com/download2/2202/3/2201799-925a699a/128/Let___s%20Go%20Home%20-%20Stella%20Jang.mp3
Some Days,Stella Jang,https://chiasenhac.vn/mp3/stella-jang/some-days-tsv7mdq5qt8meh.html,https://data25.chiasenhac.com/download2/2202/3/2201798-a7244c51/32/Some%20Days%20-%20Stella%20Jang.m4a,https://data25.chiasenhac.com/download2/2202/3/2201798-a7244c51/128/Some%20Days%20-%20Stella%20Jang.mp3
Lullaby,HYNN,https://chiasenhac.vn/mp3/hynn/lullaby-tsv7mdqdqt8mem.html,https://data25.chiasenhac.com/download2/2202/3/2201790-a1ef7e4f/32/Lullaby%20-%20HYNN.m4a,https://data25.chiasenhac.com/download2/2202/3/2201790-a1ef7e4f/128/Lullaby%20-%20HYNN.mp3
Promenade,HYNN,https://chiasenhac.vn/mp3/hynn/promenade-tsv7mdqqqt8mee.html,https://data25.chiasenhac.com/download2/2202/3/2201789-49aef683/32/Promenade%20-%20HYNN.m4a,https://data25.chiasenhac.com/download2/2202/3/2201789-49aef683/128/Promenade%20-%20HYNN.mp3
If I…,HYNN,https://chiasenhac.vn/mp3/hynn/if-i-tsv7mdqtqt8mef.html,https://data25.chiasenhac.com/download2/2202/3/2201788-917a9fad/32/If%20I___%20-%20HYNN.m4a,https://data25.chiasenhac.com/download2/2202/3/2201788-917a9fad/128/If%20I___%20-%20HYNN.mp3
To You,HYNN,https://chiasenhac.vn/mp3/hynn/to-you-tsv7mdt0qt8mfn.html,https://data25.chiasenhac.com/download2/2202/3/2201787-13b17dbf/32/To%20You%20-%20HYNN.m4a,https://data25.chiasenhac.com/download2/2202/3/2201787-13b17dbf/128/To%20You%20-%20HYNN.mp3
My Love,"HYNN; Car, The Garden",https://chiasenhac.vn/mp3/hynn-car-the-garden/my-love-tsv7mdtzqt8mf1.html,https://data25.chiasenhac.com/download2/2202/3/2201786-7779df4a/32/My%20Love%20-%20HYNN_%20Car_%20The%20Garden.m4a,https://data25.chiasenhac.com/download2/2202/3/2201786-7779df4a/128/My%20Love%20-%20HYNN_%20Car_%20The%20Garden.mp3
I Hope You′re Happy,Lee Sang Yi,https://chiasenhac.vn/mp3/lee-sang-yi/i-hope-youre-happy-tsv7mdt3qt8mfw.html,https://data25.chiasenhac.com/download2/2202/3/2201784-c4bc8315/32/I%20Hope%20You___re%20Happy%20-%20Lee%20Sang%20Yi.m4a,https://data25.chiasenhac.com/download2/2202/3/2201784-c4bc8315/128/I%20Hope%20You___re%20Happy%20-%20Lee%20Sang%20Yi.mp3
Can't You Love Me (Piano Ver.),Fromm,https://chiasenhac.vn/mp3/fromm/can039t-you-love-me-piano-ver-tsv7mt3sqt8fw4.html,https://data25.chiasenhac.com/download2/2202/3/2201463-dc584202/32/Can_t%20You%20Love%20Me%20Piano%20Ver__%20-%20Fromm.m4a,https://data25.chiasenhac.com/download2/2202/3/2201463-dc584202/128/Can_t%20You%20Love%20Me%20Piano%20Ver__%20-%20Fromm.mp3
Can't You Love Me,Fromm,https://chiasenhac.vn/mp3/fromm/can039t-you-love-me-tsv7mt35qt8fwh.html,https://data25.chiasenhac.com/download2/2202/3/2201462-b62fbbc0/32/Can_t%20You%20Love%20Me%20-%20Fromm.m4a,https://data25.chiasenhac.com/download2/2202/3/2201462-b62fbbc0/128/Can_t%20You%20Love%20Me%20-%20Fromm.mp3
Queendom (Demicat Remix),Red Velvet,https://chiasenhac.vn/mp3/red-velvet/queendom-demicat-remix-tsv7mt37qt8fwt.html,https://data25.chiasenhac.com/download2/2202/3/2201460-76b6b24b/32/Queendom%20Demicat%20Remix_%20-%20Red%20Velvet.m4a,https://data25.chiasenhac.com/download2/2202/3/2201460-76b6b24b/128/Queendom%20Demicat%20Remix_%20-%20Red%20Velvet.mp3
I’m Not Myself When I’m Around You,DinDin; 10cm,https://chiasenhac.vn/mp3/dindin-10cm/im-not-myself-when-im-around-you-tsv7mtctqt8fvf.html,https://data25.chiasenhac.com/download2/2202/3/2201308-8598cbe6/32/I___m%20Not%20Myself%20When%20I___m%20Around%20You%20-.m4a,https://data25.chiasenhac.com/download2/2202/3/2201308-8598cbe6/128/I___m%20Not%20Myself%20When%20I___m%20Around%20You%20-.mp3
Cold Love,Rothy,https://chiasenhac.vn/mp3/rothy/cold-love-tsv7mtdzqt8fm1.html,https://data25.chiasenhac.com/download2/2202/3/2201306-a950c53e/32/Cold%20Love%20-%20Rothy.m4a,https://data25.chiasenhac.com/download2/2202/3/2201306-a950c53e/128/Cold%20Love%20-%20Rothy.mp3
What A Mess,Giriboy,https://chiasenhac.vn/mp3/giriboy/what-a-mess-tsv7mtdvqt8fm2.html,https://data25.chiasenhac.com/download2/2202/3/2201305-2bab8227/32/What%20A%20Mess%20-%20Giriboy.m4a,https://data25.chiasenhac.com/download2/2202/3/2201305-2bab8227/128/What%20A%20Mess%20-%20Giriboy.mp3
"Maybe, Maybe Not",Giriboy; Jinbo,https://chiasenhac.vn/mp3/giriboy-jinbo/maybe-maybe-not-tsv7mtd3qt8fmw.html,https://data25.chiasenhac.com/download2/2202/3/2201304-c8d3b74a/32/Maybe_%20Maybe%20Not%20-%20Giriboy_%20Jinbo.m4a,https://data25.chiasenhac.com/download2/2202/3/2201304-c8d3b74a/128/Maybe_%20Maybe%20Not%20-%20Giriboy_%20Jinbo.mp3
That’s How We Ended Up,Giriboy; Seori,https://chiasenhac.vn/mp3/giriboy-seori/thats-how-we-ended-up-tsv7mtdsqt8fm4.html,https://data25.chiasenhac.com/download2/2202/3/2201303-c74f94a2/32/That___s%20How%20We%20Ended%20Up%20-%20Giriboy_%20Seor.m4a,https://data25.chiasenhac.com/download2/2202/3/2201303-c74f94a2/128/That___s%20How%20We%20Ended%20Up%20-%20Giriboy_%20Seor.mp3
Fallin',Giriboy,https://chiasenhac.vn/mp3/giriboy/fallin039-tsv7mtd5qt8fmh.html,https://data25.chiasenhac.com/download2/2202/3/2201302-e7298c29/32/Fallin_%20-%20Giriboy.m4a,https://data25.chiasenhac.com/download2/2202/3/2201302-e7298c29/128/Fallin_%20-%20Giriboy.mp3
You Turned Around,Giriboy,https://chiasenhac.vn/mp3/giriboy/you-turned-around-tsv7mtd6qt8fmk.html,https://data25.chiasenhac.com/download2/2202/3/2201301-e16fdb09/32/You%20Turned%20Around%20-%20Giriboy.m4a,https://data25.chiasenhac.com/download2/2202/3/2201301-e16fdb09/128/You%20Turned%20Around%20-%20Giriboy.mp3
No Tomorrow,Giriboy; lIlBOI ; Nafla,https://chiasenhac.vn/mp3/giriboy-lilboi-nafla/no-tomorrow-tsv7mtd7qt8fmt.html,https://data25.chiasenhac.com/download2/2202/3/2201300-5ec5d60c/32/No%20Tomorrow%20-%20Giriboy_%20lIlBOI%20Nafla.m4a,https://data25.chiasenhac.com/download2/2202/3/2201300-5ec5d60c/128/No%20Tomorrow%20-%20Giriboy_%20lIlBOI%20Nafla.mp3
Lion,Giriboy,https://chiasenhac.vn/mp3/giriboy/lion-tsv7mtdmqt8fm8.html,https://data25.chiasenhac.com/download2/2202/3/2201299-a03874b8/32/Lion%20-%20Giriboy.m4a,https://data25.chiasenhac.com/download2/2202/3/2201299-a03874b8/128/Lion%20-%20Giriboy.mp3
Blue Moon,Donghae; Miyeon ((G)I-DLE),https://chiasenhac.vn/mp3/donghae-miyeon-gi-dle/blue-moon-tsv7w0d3qt9nmw.html,https://data25.chiasenhac.com/download2/2202/3/2201048-c82a04ef/32/Blue%20Moon%20-%20Donghae_%20Miyeon%20G_I-DLE_.m4a,https://data25.chiasenhac.com/download2/2202/3/2201048-c82a04ef/128/Blue%20Moon%20-%20Donghae_%20Miyeon%20G_I-DLE_.mp3
California Love,Donghae; Jeno,https://chiasenhac.vn/mp3/donghae-jeno/california-love-tsv7w0dsqt9nm4.html,https://data25.chiasenhac.com/download2/2202/3/2201047-7d6b5e77/32/California%20Love%20-%20Donghae_%20Jeno.m4a,https://data25.chiasenhac.com/download2/2202/3/2201047-7d6b5e77/128/California%20Love%20-%20Donghae_%20Jeno.mp3
Popcorn,LIGHTSUM,https://chiasenhac.vn/mp3/lightsum/popcorn-tsv7w0d5qt9nmh.html,https://data25.chiasenhac.com/download2/2202/3/2201046-4a9e0015/32/Popcorn%20-%20LIGHTSUM.m4a,https://data25.chiasenhac.com/download2/2202/3/2201046-4a9e0015/128/Popcorn%20-%20LIGHTSUM.mp3
"You, Jam",LIGHTSUM,https://chiasenhac.vn/mp3/lightsum/you-jam-tsv7w0d6qt9nmk.html,https://data25.chiasenhac.com/download2/2202/3/2201045-24dba044/32/You_%20Jam%20-%20LIGHTSUM.m4a,https://data25.chiasenhac.com/download2/2202/3/2201045-24dba044/128/You_%20Jam%20-%20LIGHTSUM.mp3
Vivace,LIGHTSUM,https://chiasenhac.vn/mp3/lightsum/vivace-tsv7w0d7qt9nmt.html,https://data25.chiasenhac.com/download2/2202/3/2201044-7691347e/32/Vivace%20-%20LIGHTSUM.m4a,https://data25.chiasenhac.com/download2/2202/3/2201044-7691347e/128/Vivace%20-%20LIGHTSUM.mp3
Waste Of Emotions,Solji,https://chiasenhac.vn/mp3/solji/waste-of-emotions-tsv7w0qqqt9nee.html,https://data25.chiasenhac.com/download2/2202/3/2201021-56d07ce7/32/Waste%20Of%20Emotions%20-%20Solji.m4a,https://data25.chiasenhac.com/download2/2202/3/2201021-56d07ce7/128/Waste%20Of%20Emotions%20-%20Solji.mp3
I Can’t Go To Sinchon,Huh Gak,https://chiasenhac.vn/mp3/huh-gak/i-cant-go-to-sinchon-tsv7w0t0qt9nfn.html,https://data25.chiasenhac.com/download2/2202/3/2201019-f68475fa/32/I%20Can___t%20Go%20To%20Sinchon%20-%20Huh%20Gak.m4a,https://data25.chiasenhac.com/download2/2202/3/2201019-f68475fa/128/I%20Can___t%20Go%20To%20Sinchon%20-%20Huh%20Gak.mp3
You Are Falling All Night,Kassy,https://chiasenhac.vn/mp3/kassy/you-are-falling-all-night-tsv7w0tvqt9nf2.html,https://data25.chiasenhac.com/download2/2202/3/2201017-6a4019a1/32/You%20Are%20Falling%20All%20Night%20-%20Kassy.m4a,https://data25.chiasenhac.com/download2/2202/3/2201017-6a4019a1/128/You%20Are%20Falling%20All%20Night%20-%20Kassy.mp3
When The Rain Stops,Hoody,https://chiasenhac.vn/mp3/hoody/when-the-rain-stops-tsv7w0tsqt9nf4.html,https://data25.chiasenhac.com/download2/2202/3/2201015-d799c063/32/When%20The%20Rain%20Stops%20-%20Hoody.m4a,https://data25.chiasenhac.com/download2/2202/3/2201015-d799c063/128/When%20The%20Rain%20Stops%20-%20Hoody.mp3
It Is Love,Song Youjin,https://chiasenhac.vn/mp3/song-youjin/it-is-love-tsv7w0t7qt9nft.html,https://data25.chiasenhac.com/download2/2202/3/2201012-ebfb2298/32/It%20Is%20Love%20-%20Song%20Youjin.m4a,https://data25.chiasenhac.com/download2/2202/3/2201012-ebfb2298/128/It%20Is%20Love%20-%20Song%20Youjin.mp3
Love Always Run Away,Lim Young Woong,https://chiasenhac.vn/mp3/lim-young-woong/love-always-run-away-tsv7w0trqt9nfa.html,https://data25.chiasenhac.com/download2/2202/3/2201009-b8aa815c/32/Love%20Always%20Run%20Away%20-%20Lim%20Young%20Woong.m4a,https://data25.chiasenhac.com/download2/2202/3/2201009-b8aa815c/128/Love%20Always%20Run%20Away%20-%20Lim%20Young%20Woong.mp3
Shadow Of You,Super Junior-K.R.Y.,https://chiasenhac.vn/mp3/super-junior-kry/shadow-of-you-tsv7w0tcqt9nfv.html,https://data25.chiasenhac.com/download2/2202/3/2201007-ce98dcc1/32/Shadow%20Of%20You%20-%20Super%20Junior-K_R_Y_.m4a,https://data25.chiasenhac.com/download2/2202/3/2201007-ce98dcc1/128/Shadow%20Of%20You%20-%20Super%20Junior-K_R_Y_.mp3
Stay Alive,Suran,https://chiasenhac.vn/mp3/suran/stay-alive-tsv7w0ttqt9nff.html,https://data25.chiasenhac.com/download2/2202/3/2201004-f584d80f/32/Stay%20Alive%20-%20Suran.m4a,https://data25.chiasenhac.com/download2/2202/3/2201004-f584d80f/128/Stay%20Alive%20-%20Suran.mp3
Maybe,Kangta,https://chiasenhac.vn/mp3/kangta/maybe-tsv7wz0zqt91n1.html,https://data25.chiasenhac.com/download2/2202/3/2201002-2f75eebb/32/Maybe%20-%20Kangta.m4a,https://data25.chiasenhac.com/download2/2202/3/2201002-2f75eebb/128/Maybe%20-%20Kangta.mp3
A Long Sleep,ISU (M.C The Max),https://chiasenhac.vn/mp3/isu-mc-the-max/a-long-sleep-tsv7wz03qt91nw.html,https://data25.chiasenhac.com/download2/2201/3/2201000-12e9efc1/32/A%20Long%20Sleep%20-%20ISU%20M_C%20The%20Max_.m4a,https://data25.chiasenhac.com/download2/2201/3/2201000-12e9efc1/128/A%20Long%20Sleep%20-%20ISU%20M_C%20The%20Max_.mp3
Rub-A-Dum,TRI.BE,https://chiasenhac.vn/mp3/tribe/rub-a-dum-tsv7wz0sqt91n4.html,https://data25.chiasenhac.com/download2/2201/3/2200999-a8538ffe/32/Rub-A-Dum%20-%20TRI_BE.m4a,https://data25.chiasenhac.com/download2/2201/3/2200999-a8538ffe/128/Rub-A-Dum%20-%20TRI_BE.mp3
Doom Doom Ta,TRI.BE,https://chiasenhac.vn/mp3/tribe/doom-doom-ta-tsv7wz05qt91nh.html,https://data25.chiasenhac.com/download2/2201/3/2200998-11e11e7f/32/Doom%20Doom%20Ta%20-%20TRI_BE.m4a,https://data25.chiasenhac.com/download2/2201/3/2200998-11e11e7f/128/Doom%20Doom%20Ta%20-%20TRI_BE.mp3
Got Your Back,TRI.BE,https://chiasenhac.vn/mp3/tribe/got-your-back-tsv7wz06qt91nk.html,https://data25.chiasenhac.com/download2/2201/3/2200997-187e8aa8/32/Got%20Your%20Back%20-%20TRI_BE.m4a,https://data25.chiasenhac.com/download2/2201/3/2200997-187e8aa8/128/Got%20Your%20Back%20-%20TRI_BE.mp3
-18,TRI.BE,https://chiasenhac.vn/mp3/tribe/18-tsv7wz07qt91nt.html,https://data25.chiasenhac.com/download2/2201/3/2200996-6bff0d8a/32/-18%20-%20TRI_BE.m4a,https://data25.chiasenhac.com/download2/2201/3/2200996-6bff0d8a/128/-18%20-%20TRI_BE.mp3
Lobo,TRI.BE,https://chiasenhac.vn/mp3/tribe/lobo-tsv7wz0mqt91n8.html,https://data25.chiasenhac.com/download2/2201/3/2200995-45b4cd74/32/Lobo%20-%20TRI_BE.m4a,https://data25.chiasenhac.com/download2/2201/3/2200995-45b4cd74/128/Lobo%20-%20TRI_BE.mp3
Would You Run,TRI.BE,https://chiasenhac.vn/mp3/tribe/would-you-run-tsv7wz0wqt91n9.html,https://data25.chiasenhac.com/download2/2201/3/2200994-904f20e5/32/Would%20You%20Run%20-%20TRI_BE.m4a,https://data25.chiasenhac.com/download2/2201/3/2200994-904f20e5/128/Would%20You%20Run%20-%20TRI_BE.mp3
True,TRI.BE,https://chiasenhac.vn/mp3/tribe/true-tsv7wz0rqt91na.html,https://data25.chiasenhac.com/download2/2201/3/2200993-c5dddb13/32/True%20-%20TRI_BE.m4a,https://data25.chiasenhac.com/download2/2201/3/2200993-c5dddb13/128/True%20-%20TRI_BE.mp3
Cold Blooded,Jessi,https://chiasenhac.vn/mp3/jessi/cold-blooded-tsv7wz0bqt91nq.html,https://data25.chiasenhac.com/download2/2201/3/2200992-b974769a/32/Cold%20Blooded%20-%20Jessi.m4a,https://data25.chiasenhac.com/download2/2201/3/2200992-b974769a/128/Cold%20Blooded%20-%20Jessi.mp3
"Attention, Please!",ENHYPEN,https://chiasenhac.vn/mp3/enhypen/attention-please-tsv7wzm0qt918n.html,https://data25.chiasenhac.com/download2/2201/3/2200875-7b290b04/32/Attention_%20Please_%20-%20ENHYPEN.m4a,https://data25.chiasenhac.com/download2/2201/3/2200875-7b290b04/128/Attention_%20Please_%20-%20ENHYPEN.mp3
Blockbuster,ENHYPEN; Yeonjun (TXT),https://chiasenhac.vn/mp3/enhypen-yeonjun-txt/blockbuster-tsv7wzmzqt9181.html,https://data25.chiasenhac.com/download2/2201/3/2200874-15d0864a/32/Blockbuster%20-%20ENHYPEN_%20Yeonjun%20TXT_.m4a,https://data25.chiasenhac.com/download2/2201/3/2200874-15d0864a/128/Blockbuster%20-%20ENHYPEN_%20Yeonjun%20TXT_.mp3
Go Big Or Go Home,ENHYPEN,https://chiasenhac.vn/mp3/enhypen/go-big-or-go-home-tsv7wzmvqt9182.html,https://data25.chiasenhac.com/download2/2201/3/2200873-597fddf3/32/Go%20Big%20Or%20Go%20Home%20-%20ENHYPEN.m4a,https://data25.chiasenhac.com/download2/2201/3/2200873-597fddf3/128/Go%20Big%20Or%20Go%20Home%20-%20ENHYPEN.mp3
Just A Little Bit,ENHYPEN,https://chiasenhac.vn/mp3/enhypen/just-a-little-bit-tsv7wzm3qt918w.html,https://data25.chiasenhac.com/download2/2201/3/2200872-105d0d70/32/Just%20A%20Little%20Bit%20-%20ENHYPEN.m4a,https://data25.chiasenhac.com/download2/2201/3/2200872-105d0d70/128/Just%20A%20Little%20Bit%20-%20ENHYPEN.mp3
Upper Side Dreamin’,ENHYPEN,https://chiasenhac.vn/mp3/enhypen/upper-side-dreamin-tsv7wzmsqt9184.html,https://data25.chiasenhac.com/download2/2201/3/2200871-d8adc853/32/Upper%20Side%20Dreamin___%20-%20ENHYPEN.m4a,https://data25.chiasenhac.com/download2/2201/3/2200871-d8adc853/128/Upper%20Side%20Dreamin___%20-%20ENHYPEN.mp3
Tamed-Dashed,ENHYPEN,https://chiasenhac.vn/mp3/enhypen/tamed-dashed-tsv7wzm5qt918h.html,https://data25.chiasenhac.com/download2/2201/3/2200870-c0ad037c/32/Tamed-Dashed%20-%20ENHYPEN.m4a,https://data25.chiasenhac.com/download2/2201/3/2200870-c0ad037c/128/Tamed-Dashed%20-%20ENHYPEN.mp3
It Wasn't Me,Raiden; Choi Yoojung,https://chiasenhac.vn/mp3/raiden-choi-yoojung/it-wasn039t-me-tsv7wv7sqt92t4.html,https://data25.chiasenhac.com/download2/2201/3/2200631-85736201/32/It%20Wasn_t%20Me%20-%20Raiden_%20Choi%20Yoojung.m4a,https://data25.chiasenhac.com/download2/2201/3/2200631-85736201/128/It%20Wasn_t%20Me%20-%20Raiden_%20Choi%20Yoojung.mp3
Golden,Raiden; Xiaojun ; pH-1,https://chiasenhac.vn/mp3/raiden-xiaojun-ph-1/golden-tsv7wv75qt92th.html,https://data25.chiasenhac.com/download2/2201/3/2200630-3b08a4be/32/Golden%20-%20Raiden_%20Xiaojun%20pH-1.m4a,https://data25.chiasenhac.com/download2/2201/3/2200630-3b08a4be/128/Golden%20-%20Raiden_%20Xiaojun%20pH-1.mp3
Side Effect,Raiden; Miyeon ((G)I-DLE)),https://chiasenhac.vn/mp3/raiden-miyeon-gi-dle/side-effect-tsv7wv76qt92tk.html,https://data25.chiasenhac.com/download2/2201/3/2200629-b1bcbe8c/32/Side%20Effect%20-%20Raiden_%20Miyeon%20G_I-DLE__.m4a,https://data25.chiasenhac.com/download2/2201/3/2200629-b1bcbe8c/128/Side%20Effect%20-%20Raiden_%20Miyeon%20G_I-DLE__.mp3
Love Right Back,Raiden; Taeil; lIlBOI,https://chiasenhac.vn/mp3/raiden-taeil-lilboi/love-right-back-tsv7wv77qt92tt.html,https://data25.chiasenhac.com/download2/2201/3/2200628-1f997f05/32/Love%20Right%20Back%20-%20Raiden_%20Taeil_%20lIlBOI.m4a,https://data25.chiasenhac.com/download2/2201/3/2200628-1f997f05/128/Love%20Right%20Back%20-%20Raiden_%20Taeil_%20lIlBOI.mp3
